ra,dec,d
97.86302617,24.30729268,324.2621
97.86070253,24.59771958,323.2227
97.85769218,24.8899029,322.1911
97.85409676,25.18388612,321.1675
97.84967274,25.47966655,320.1517
97.84462065,25.77733251,319.1439
97.83884464,26.07683757,318.1443
97.83224772,26.37813552,317.1528
97.82493206,26.68126965,316.1696
97.81680011,26.98619379,315.1947
97.80780424,27.29299521,314.2281
97.79809701,27.60162832,313.2701
97.78747858,27.91200265,312.3206
97.77600183,28.22424996,311.3797
97.76371836,28.53828014,310.4475
97.75037535,28.85409183,309.5241
97.73628056,29.17181651,308.6095
97.72112739,29.49132006,307.7038
97.70496542,29.81251268,306.8072
97.68790125,30.13565856,305.9196
97.66982832,30.46049093,305.0412
97.65064507,30.7871859,304.1721
97.63045113,31.11556501,303.3122
97.6091949,31.44571569,302.4617
97.58682429,31.77772538,301.6207
97.56328197,32.11146058,300.7893
97.53856488,32.44692027,299.9674
97.51266972,32.78410342,299.1552
97.48548542,33.12296556,298.3529
97.45717169,33.46368121,297.5603
97.42745135,33.80603057,296.7777
97.39653512,34.15009949,296.005
97.36419943,34.49580055,295.2425
97.33049468,34.8432648,294.4901
97.29540658,35.19227116,293.748
97.25882304,35.54299613,293.0161
97.22078631,35.89535045,292.2947
97.18128661,36.24933345,291.5836
97.1402532,36.60481313,290.8832
97.09756931,36.96196612,290.1933
97.05316007,37.32066074,289.5141
97.00717685,37.68085071,288.8456
96.95950003,38.0427126,288.188
96.91004155,38.40589547,287.5412
96.85873956,38.7707071,286.9054
96.80573453,39.13688161,286.2806
96.75078355,39.50455344,285.667
96.69379947,39.87359178,285.0645
96.63482225,40.24412717,284.4732
96.57381551,40.61594043,283.8933
96.51081849,40.98916191,283.3247
96.44561704,41.36361912,282.7676
96.37824677,41.73944238,282.222
96.30855381,42.11658974,281.6879
96.23648977,42.49484264,281.1655
96.16220979,42.87437287,280.6548
96.08530399,43.25505536,280.1559
96.00603516,43.63688493,279.6686
95.92405374,44.01986672,279.1934
95.8394951,44.40395375,278.7301
95.75224049,44.78901604,278.2788
95.66218212,45.17514172,277.8396
95.56919287,45.56220086,277.4125
95.47328788,45.95032264,276.9975
95.37439143,46.33928875,276.5948
95.27244071,46.72909861,276.2044
95.16717763,47.11979859,275.8262
95.05864703,47.51121145,275.4605
94.94671589,47.90342436,275.1072
94.83122834,48.29630692,274.7664
94.71223859,48.68989872,274.4381
94.58958329,49.084069,274.1223
94.46311124,49.47890395,273.8192
94.33264622,49.87427233,273.5287
94.19835203,50.2700366,273.2509
94.05985967,50.66632903,272.9858
93.91697476,51.06301749,272.7336
93.76978772,51.46005139,272.4941
93.61817919,51.85742671,272.2675
93.46179063,52.25496929,272.0537
93.30063551,52.65271508,271.8528
93.13457465,53.05065853,271.665
92.96337553,53.4486648,271.49
92.78688337,53.84672706,271.3281
92.60500378,54.24475023,271.1791
92.41741182,54.64268497,271.0432
92.2242456,55.04060459,270.9204
92.02498417,55.43820071,270.8107
91.81975483,55.83554522,270.7141
91.60796205,56.23263104,270.6307
91.38986312,56.62935368,270.5603
91.16491075,57.02561641,270.5031
90.93294568,57.42131697,270.4592
90.69372619,57.81643904,270.4283
90.44717124,58.21100698,270.4107
90.1929244,58.60487301,270.4063
89.93061388,58.99788756,270.4151
89.66004768,59.39015742,270.4371
89.38116768,59.78139903,270.4723
89.09340524,60.17163105,270.5207
88.79661486,60.56086882,270.5824
88.4901719,60.94891022,270.6573
88.17417551,61.33572378,270.7453
87.84816129,61.72114662,270.8466
87.51156717,62.10531443,270.9611
87.16454418,62.48788941,271.0887
86.80591453,62.86886899,271.2296
86.435917,63.24825648,271.3836
86.05400139,63.62587525,271.5508
85.65959545,64.0015447,271.7311
85.25261867,64.37530297,271.9245
84.8320525,64.74708644,272.1311
84.39767242,65.11657962,272.3507
83.949357,65.48381244,272.5834
83.48600973,65.84870718,272.8292
83.00735932,66.21115406,273.088
82.51302675,66.57090922,273.3598
82.00204855,66.9279262,273.6446
81.4743336,67.2821335,273.9423
80.92888861,67.63325833,274.253
80.36534639,67.98138693,274.5765
79.78279153,68.32615105,274.9129
79.18095558,68.66754563,275.2621
78.5586172,69.00535273,275.6241
77.9158527,69.33952914,275.999
77.25116065,69.66978906,276.3865
76.56436308,69.9960259,276.7867
75.85440098,70.31804496,277.1995
75.12109707,70.63573163,277.625
74.36312473,70.94881991,278.063
73.57988603,71.25720377,278.5136
72.77070698,71.5606356,278.9767
71.93493121,71.85886141,279.4521
71.07180237,72.15183353,279.94
70.18042822,72.43922204,280.4403
69.26026546,72.72088751,280.9528
68.31048229,72.99648354,281.4776
67.3308683,73.26592252,282.0147
66.32069118,73.52884577,282.5639
65.27932301,73.78502376,283.1253
64.20645764,74.03428784,283.6987
63.10133051,74.27632647,284.2841
61.9640406,74.5108916,284.8815
60.79481056,74.73773852,285.4909
59.59239966,74.95660071,286.1121
58.35807189,75.16716993,286.7452
57.09135238,75.36931926,287.39
55.79273907,75.56272748,288.0466
54.46292477,75.74707937,288.7148
53.10249386,75.92212553,289.3946
51.71245617,76.08770213,290.086
50.29352181,76.2434912,290.7888
48.84708277,76.38934571,291.5031
47.37506435,76.52508352,292.2289
45.87880722,76.65042331,292.9659
44.36009143,76.76518149,293.7142
42.82130125,76.86936919,294.4737
41.26435918,76.96275636,295.2445
39.69178504,77.04508939,296.0264
38.10662998,77.11654807,296.8192
36.51072891,77.17692019,297.6232
34.90793846,77.22627753,298.4381
33.29992055,77.2644899,299.2637
31.69065769,77.2916961,300.1003
30.08259234,77.30797439,300.9477
28.47900127,77.31337288,301.8058
26.88228345,77.30801925,302.6745
25.29562926,77.29201926,303.5539
23.72179538,77.26562844,304.4439
22.16287879,77.22904289,305.3443
20.62170739,77.18244661,306.2553
19.10056958,77.12616173,307.1765
17.60147414,77.0603293,308.1081
16.1263409,76.98530445,309.05
14.67684807,76.90135584,310.0021
13.25448402,76.80876266,310.9645
11.8609616,76.70791405,311.9369
10.49651337,76.59910274,312.9194
9.162462916,76.48262579,313.9119
7.859943873,76.35879079,314.9143
6.589092067,76.22789418,315.9267
5.350205448,76.09043343,316.9489
4.143207987,75.94649187,317.981
2.968953044,75.79648579,319.0228
1.826943534,75.64078859,320.0743
0.717485404,75.47960048,321.1353
359.6394154,75.31335508,322.206
358.5929472,75.14213888,323.2863
357.5771407,74.96638114,324.376
356.5924439,74.786182,325.4752
355.6376732,74.60205025,326.5838
354.7119945,74.41409189,327.7017
353.8151549,74.22255398,328.8289
352.9465138,74.02764986,329.9653
352.1049613,73.82964724,331.111
351.2902739,73.62867579,332.2658
350.5012003,73.42507695,333.4297
349.7376139,73.21887241,334.6026
348.9979464,73.01034758,335.7846
348.282139,72.79973154,336.9755
347.5891933,72.58714007,338.1754
346.9185678,72.37262509,339.3841
346.2693398,72.15650747,340.6016
345.6409893,71.93882539,341.828
345.0325966,71.71966143,343.063
344.4435611,71.49935411,344.3068
343.8732696,71.27779083,345.5592
343.3211415,71.05529927,346.8202
342.7864705,70.83184544,348.0897
342.2687109,70.60752316,349.3678
341.7671946,70.38251015,350.6543
341.2814083,70.15689033,351.9494
340.8108558,69.93074356,353.2528
340.3550579,69.70414579,354.5645
339.913167,69.47720804,355.8845
339.4849883,69.25004544,357.2129
339.0699928,69.02258664,358.5494
338.6676354,68.79497869,359.8942
338.2775257,68.56727869,361.2471
337.8992878,68.33954105,362.6081
337.5326464,68.11195441,363.9772
337.176575,67.884413,365.3543
336.8315574,67.65703265,366.7394
336.4965489,67.42992326,368.1325
336.1715263,67.20295626,369.5336
335.8559223,66.97633961,370.9425
335.5498072,66.75007992,372.3592
335.2523522,66.52418889,373.7838
334.9635133,66.2987534,375.216
334.6831804,66.07372207,376.6561
334.410641,65.84923657,378.1039
334.1460094,65.62529727,379.5593
333.8888693,65.40187601,381.0223
333.6390751,65.17913714,382.4929
333.3961742,64.95691027,383.9711
333.160039,64.73535692,385.4569
332.9303547,64.51458092,386.9501
332.7072145,64.2944396,388.4508
332.4899985,64.07505897,389.9588
332.278684,63.85637588,391.4743
332.0731205,63.63840821,392.997
331.8730803,63.42139343,394.5271
331.6785049,63.20512757,396.0644
331.4889529,62.98964828,397.6091
331.3045213,62.77516823,399.1608
331.1248212,62.56136338,400.7198
330.9499995,62.34858532,402.2859
330.7794269,62.13666843,403.8591
330.6134685,61.92566351,405.4393
330.4517223,61.7156025,407.0267
330.293964,61.50657586,408.6209
330.1401882,61.29837412,410.2221
329.990508,61.09120766,411.8303
329.8442193,60.88498379,413.4454
329.7018544,60.67981392,415.0672
329.5627235,60.47560347,416.696
329.4270737,60.2724822,418.3315
329.2947952,60.07031797,419.9737
329.1655719,59.86927591,421.6226
329.0394275,59.66914386,423.2782
328.9163639,59.47020915,424.9405
328.7958571,59.27229279,426.6092
328.6784316,59.07550781,428.2846
328.5637233,58.87973648,429.9666
328.4514083,58.68500026,431.655
328.3417665,58.49156919,433.3498
328.2345382,58.2991052,435.0512
328.1295586,58.1076909,436.7587
328.0269587,57.91753392,438.4727
327.9265193,57.72843543,440.193
327.8282269,57.54054008,441.9195
327.7321577,57.35377435,443.6522
327.6378688,57.16809346,445.3912
327.5456107,56.98362714,447.1362
327.455205,56.80031567,448.8874
327.366618,56.61816231,450.6447
327.2796775,56.43710667,452.4079
327.1945167,56.25735594,454.1771
327.110942,56.07870866,455.9523
327.0289488,55.90130825,457.7333
326.9483726,55.72509339,459.5202
326.8694371,55.55005359,461.3129
326.7917541,55.37628089,463.1114
326.7155258,55.20362391,464.9156
326.6405037,55.03223816,466.7255
326.5666453,54.8619846,468.541
326.4941953,54.69299381,470.3621
326.4228875,54.52527989,472.1887
326.3525712,54.35877997,474.021
326.2834699,54.1934838,475.8585
326.2152136,54.02948095,477.7016
326.1481357,53.866685,479.55
326.0817412,53.7051202,481.4036
326.0164914,53.54476514,483.2626
325.9520232,53.38570847,485.1267
325.8883224,53.22795122,486.9961
325.8254837,53.07141851,488.8706
325.7633847,52.91618731,490.7501
325.7020122,52.76225857,492.6348
325.6413364,52.60949217,494.5243
325.5811309,52.45804032,496.4188
325.5218471,52.30788321,498.3181
325.4628876,52.15897661,500.2223
325.4044898,52.01145196,502.1312
325.346627,51.86516884,504.0449
325.2892893,51.72012784,505.9632
325.2323612,51.57640488,507.8861
325.1758338,51.43400039,509.8137
325.1196987,51.29291474,511.7457
325.0640524,51.15307313,513.6822
325.0085566,51.01456036,515.623
324.9535479,50.87743346,517.5682
324.8985567,50.74156964,519.5178
324.8439188,50.60702609,521.4714
324.7896264,50.4738031,523.4294
324.7354505,50.34190957,525.3914
324.6813855,50.21134545,527.3575
324.6274255,50.08211071,529.3276
324.5736683,49.95413055,531.3017
324.520017,49.82762089,533.2796
324.4664409,49.70229934,535.2615
324.4128445,49.5783815,537.2471
324.3592228,49.45586714,539.2363
324.3056734,49.33468152,541.2294
324.2521909,49.21482453,543.226
324.1985545,49.09630357,545.2262
324.1447604,48.97911819,547.2298
324.0911321,48.86332753,549.2369
324.0371229,48.74887903,551.2474
323.9831577,48.6357577,553.2612
323.9289168,48.52404444,555.2783
323.8744982,48.41366456,557.2985
323.8200091,48.30468476,559.322
323.7652233,48.19697016,561.3485
323.710258,48.09072859,563.3781
323.6548886,47.98582477,565.4106
323.5994329,47.88231892,567.4461
323.5435666,47.78014941,569.4844
323.4873963,47.67938288,571.5255
323.4309185,47.58001862,573.5694
323.3741213,47.48191467,575.616
323.3169097,47.38528498,577.6652
323.2593804,47.2900552,579.7171
323.2014221,47.19615674,581.7715
323.1430318,47.10358863,583.8282
323.0842142,47.01249115,585.8875
323.0249584,46.92272211,587.9491
322.9651619,46.83435368,590.013
322.9050279,46.74737975,592.0793
322.8442405,46.66173614,594.1477
322.7830096,46.57755799,596.2183
322.7213251,46.49470307,598.2909
322.6590844,46.4132432,600.3657
322.5960799,46.3331815,602.4424
322.5327177,46.25450793,604.5212
322.4687899,46.17722572,606.6019
322.4041887,46.10126498,608.6844
322.3389164,46.02676547,610.7687
322.2730641,45.95351203,612.855
322.2066382,45.88178582,614.9428
322.1395266,45.81137541,617.0324
322.0717262,45.74227929,619.1237
322.0032383,45.67463717,621.2165
321.9340552,45.60830624,623.311
321.8641775,45.5434262,625.4071
321.7935978,45.47985423,627.5045
321.7224152,45.41765803,629.6036
321.6503225,45.35676933,631.704
321.5775207,45.29732496,633.8059
321.5040029,45.23918205,635.9091
321.429867,45.18240851,638.0137
321.3548073,45.12693517,640.1197
321.2789217,45.07282962,642.2269
321.2023072,45.02015974,644.3354
321.1248569,44.96871267,646.4452
321.046569,44.9186277,648.5562
320.9675384,44.8698316,650.6684
320.8876619,44.82239374,652.7818
320.8070343,44.77624102,654.8964
320.7255523,44.73144261,657.0123
320.643112,44.6879261,659.1292
320.5599078,44.64568873,661.2472
320.475737,44.60472889,663.3664
320.3907937,44.56504409,665.4868
320.3049738,44.526703,667.6083
320.2182734,44.48956219,669.7309
320.1307866,44.45369025,671.8546
320.0423108,44.41908467,673.9795
319.953039,44.38574363,676.1055
319.8628684,44.35359404,678.2326
319.7717943,44.3226336,680.3609
319.6798101,44.29300123,682.4904
319.5870123,44.26448338,684.6209
319.4932967,44.23714778,686.7526
319.3985582,44.21106177,688.8856
319.3031888,44.18608524,691.0197
319.2067863,44.1623536,693.1551
319.1094491,44.13965333,695.2917
319.0113657,44.11812565,697.4296
318.9123339,44.09776592,699.5687
318.8124488,44.07850236,701.7092
318.7117053,44.06033266,703.851
318.6100981,44.04325448,705.9942
318.5075263,44.02719313,708.1387
318.4042769,44.01222192,710.2847
318.3001479,43.99833527,712.4323
318.1951398,43.98538946,714.5812
318.0893427,43.97345475,716.7318
317.9826502,43.96259739,718.8839
317.8751646,43.95260527,721.0376
317.7668743,43.94361738,723.193
317.6578754,43.93556331,725.3501
317.5480612,43.92850912,727.5088
317.4375355,43.92224331,729.6694
317.3262859,43.91690509,731.8318
317.2142132,43.91241894,733.9961
317.1014062,43.90885605,736.1624
316.9879706,43.90600557,738.3306
316.8738931,43.90400693,740.5007
316.7591687,43.90285829,742.673
316.6436057,43.90240989,744.8474
316.5275917,43.90267316,747.024
316.4110192,43.90371387,749.2027
316.2937908,43.90545619,751.3838
316.1760051,43.90783142,753.5671
316.0576581,43.91083797,755.7528
315.9389417,43.91448225,757.9409
315.8196558,43.91875506,760.1315
315.6999001,43.92358843,762.3246
315.5797749,43.92891479,764.5202
315.4592646,43.93487427,766.7184
315.3382859,43.94124966,768.9193
315.2171235,43.9481241,771.1228
315.095578,43.95548771,773.3291
314.9738556,43.9632081,775.5381
314.8518489,43.97135048,777.75
314.7296601,43.97984868,779.9646
314.6072866,43.98870233,782.1822
314.4848314,43.99784579,784.4026
314.3623979,44.00721392,786.6261
314.2397732,44.016937,788.8525
314.1172724,44.02681995,791.0819
313.9946981,44.036852,793.3143
313.8723353,44.047121,795.5497
313.7500029,44.05747511,797.7883
313.6279858,44.06800315,800.0299
313.5061039,44.0785532,802.2746
313.3844465,44.08920257,804.5224
313.2631372,44.09974724,806.7733
313.1422659,44.11026538,809.0273
313.0218146,44.1208994,811.2844
312.9017308,44.13129219,813.5447
312.7823894,44.14161286,815.8081
312.6635066,44.15177301,818.0745
312.5451716,44.16185156,820.344
312.4276205,44.17158306,822.6166
312.3108358,44.18111079,824.8922
312.1948188,44.19043727,827.1709
312.0796998,44.19936136,829.4524
311.9654605,44.20802655,831.737
311.8522323,44.21623223,834.0245
311.7399968,44.22412213,836.3148
311.628865,44.23163675,838.6079
311.5188829,44.23849832,840.9039
311.4102063,44.24500714,843.2026
311.3025768,44.25093226,845.5039
311.1964767,44.25638743,847.8078
311.0917586,44.2610797,850.1143
310.9883803,44.2652938,852.4234
310.8866738,44.26884787,854.7348
310.7863602,44.27165087,857.0485
310.6878356,44.27374062,859.3645
310.5909935,44.27518331,861.6828
310.4958857,44.27570258,864.0031
310.4025777,44.27552196,866.3255
310.311183,44.27458455,868.6498
310.2217548,44.27261438,870.976
310.1342472,44.26989651,873.304
310.048799,44.26623404,875.6337
309.9655244,44.26157054,877.9649
309.8844013,44.25605088,880.2978
309.8054843,44.24939923,882.632
309.7288356,44.24183962,884.9676
309.6545951,44.2331757,887.3044
309.5826547,44.22347269,889.6424
309.5131279,44.21267426,891.9815
309.4462126,44.20080381,894.3217
309.3817421,44.18770652,896.6627
309.319887,44.17354576,899.0045
309.2605918,44.15810589,901.3471
309.2040258,44.14155026,903.6904
309.1501062,44.123803,906.0343
309.0989722,44.10466754,908.3786
309.0505695,44.08442742,910.7235
309.0050368,44.06288593,913.0689
308.962179,44.04002644,915.4145
308.9223851,44.01589171,917.7605
308.8854591,43.99046477,920.1068
308.8513164,43.96366825,922.4533
308.8201218,43.93566451,924.8
308.791929,43.90617598,927.1469
308.7666793,43.87548455,929.4939
308.7444258,43.84331221,931.8411
308.725026,43.80986026,934.1884
308.7086982,43.77501042,936.5358
308.6953271,43.73882365,938.8833
308.6849363,43.70116094,941.2311
308.6774645,43.66230278,943.579
308.6729628,43.6219698,945.9272
308.6712865,43.58036193,948.2755
308.6726509,43.53735959,950.6243
308.6768285,43.49308215,952.9734
308.6839231,43.44746939,955.3228
308.6937349,43.40050038,957.6728
308.7064495,43.3521946,960.0234
308.7218387,43.30267067,962.3746
308.7398131,43.25184736,964.7264
308.7604469,43.19980345,967.0792
308.7837323,43.14653741,969.4329
308.8095513,43.09210751,971.7876
308.8377042,43.03649193,974.1436
308.8683744,42.97970891,976.5007
308.9013348,42.9218764,978.8593
308.9363863,42.86297251,981.2194
308.9737121,42.80301514,983.5811
309.0130862,42.74212227,985.9445
309.0543104,42.68027209,988.3098
309.0974593,42.61754242,990.6772
309.1423352,42.55391154,993.0467
309.1890128,42.48945717,995.4184
309.2370791,42.42427841,997.7926
309.2866101,42.35845321,1000.1692
309.3374921,42.29204013,1002.5485
309.3895305,42.22501824,1004.9303
309.4425872,42.15758663,1007.3151
309.4966838,42.08960377,1009.7028
309.5514693,42.02139028,1012.0934
309.6069664,41.95280501,1014.487
309.6630402,41.88404789,1016.8838
309.7195823,41.81517886,1019.2838
309.776109,41.74622111,1021.687
309.8329711,41.6773517,1024.0935
309.8894994,41.60857614,1026.5033
309.9459644,41.53999241,1028.9162
310.0021557,41.47172273,1031.3325
310.0576772,41.40387167,1033.752
310.1126137,41.33651932,1036.1747
310.1666768,41.26970986,1038.6005
310.2196605,41.20356702,1041.0295
310.2715466,41.13823261,1043.4615
310.3220495,41.07375181,1045.8963
310.3710709,41.01018784,1048.3339
310.4184898,40.94774432,1050.7741
310.4640231,40.8864673,1053.217
310.5077602,40.82643782,1055.6622
310.5492108,40.76782529,1058.1097
310.5883839,40.71063212,1060.5592
310.6252652,40.65500097,1063.0106
310.6593898,40.60096148,1065.4637
310.6909066,40.54881381,1067.9183
310.7194775,40.4983857,1070.3742
310.7450669,40.44996003,1072.8313
310.7673958,40.40358356,1075.2894
310.7866571,40.35927496,1077.7481
310.8022842,40.31712554,1080.2075
310.8144472,40.27729391,1082.6672
310.8230504,40.23984285,1085.127
310.8277328,40.20473944,1087.5869
310.8286626,40.17214127,1090.0467
310.8256616,40.14203151,1092.5063
310.818529,40.11453331,1094.9655
310.8073494,40.08972443,1097.4242
310.7918618,40.06750808,1099.8824
310.7722298,40.04803973,1102.3398
310.7482711,40.03130021,1104.7966
310.7200663,40.01736544,1107.2528
310.6873508,40.00613645,1109.7083
310.6503864,39.99770518,1112.1631
310.6089868,39.99205031,1114.6173
310.5632508,39.98910545,1117.0711
310.5131736,39.9888654,1119.5245
310.4587489,39.99132447,1121.9777
310.400153,39.996494,1124.4307
310.3373209,40.00414836,1126.8839
310.2705073,40.01437737,1129.3375
310.1996228,40.02709507,1131.7916
310.124864,40.04217169,1134.2465
310.046324,40.05953865,1136.7024
309.9643025,40.07900527,1139.1598
309.8788684,40.10064349,1141.6187
309.7900587,40.12416542,1144.0794
309.6984369,40.14947912,1146.5425
309.6038338,40.17641905,1149.0078
309.5068141,40.20489471,1151.476
309.4073932,40.23476003,1153.9471
309.3060045,40.26562719,1156.4215
309.2029035,40.29759035,1158.8992
309.0984225,40.33032435,1161.3805
308.9927655,40.36370534,1163.8656
308.8864525,40.39743009,1166.3545
308.7797964,40.43131713,1168.8475
308.6730061,40.465246,1171.3444
308.566714,40.49885802,1173.8453
308.4612118,40.53211568,1176.3501
308.356874,40.56456287,1178.8588
308.2541021,40.59610488,1181.3712
308.1533262,40.62650856,1183.887
308.0550849,40.65548284,1186.4061
307.9597066,40.68285671,1188.9282
307.8675207,40.70846,1191.453
307.7791772,40.73194625,1193.9802
307.6950083,40.75314746,1196.5093
307.6154246,40.77197695,1199.0399
307.5408172,40.78798841,1201.5718
307.4714128,40.80107396,1204.1044
307.4079135,40.8111114,1206.6373
307.3503602,40.81797078,1209.1702
307.2992983,40.82136794,1211.7027
307.254951,40.82119431,1214.2344
307.2174623,40.8172594,1216.765
307.1873132,40.8095565,1219.2942
307.1645361,40.79795165,1221.822
307.1492683,40.78225106,1224.3481
307.1415842,40.76253869,1226.8723
307.1418768,40.73872173,1229.3949
307.1497691,40.71075467,1231.9158
307.165327,40.67871694,1234.4352
307.1886434,40.64254687,1236.9533
307.2194107,40.60227565,1239.4705
307.2574436,40.55823501,1241.987
307.3026445,40.51033673,1244.5035
307.3544872,40.45872595,1247.0204
307.412706,40.40365075,1249.5382
307.476929,40.34541745,1252.0574
307.5466593,40.28403078,1254.5787
307.6211316,40.21989303,1257.1027
307.7000552,40.15339243,1259.6299
307.7825935,40.08485244,1262.1608
307.86823,40.01442117,1264.696
307.9559745,39.94276428,1267.2357
308.0452914,39.87017338,1269.7802
308.1353345,39.79711967,1272.3299
308.2251591,39.72413638,1274.8846
308.3140361,39.6516406,1277.4446
308.4009559,39.58009051,1280.0094
308.4850696,39.51010772,1282.5788
308.5655611,39.44217617,1285.1524
308.6415155,39.37684157,1287.7297
308.7120485,39.31451159,1290.31
308.776305,39.25595534,1292.8926
308.8334336,39.20144293,1295.4767
308.8827132,39.15154486,1298.0614
308.923346,39.10675141,1300.646
308.9547649,39.06729197,1303.2298
308.9762468,39.03373458,1305.8118
308.9873998,39.00632505,1308.3916
308.9877247,38.98536675,1310.9687
308.9768198,38.97110006,1313.5427
308.9545085,38.96350185,1316.1135
308.9205569,38.96282559,1318.6811
308.875161,38.96894099,1321.2459
308.8183305,38.98169465,1323.8082
308.7503262,39.00103009,1326.3687
308.6716356,39.0266286,1328.9283
308.5827423,39.05816982,1331.4878
308.4844373,39.09515316,1334.0485
308.3774346,39.13699805,1336.6113
308.2629137,39.18310692,1339.1776
308.1419052,39.23272437,1341.7482
308.0157788,39.28528055,1344.324
307.8860222,39.33965168,1346.9059
307.7539745,39.39505871,1349.4944
307.6216604,39.45059567,1352.0896
307.4904985,39.50521846,1354.6916
307.3624632,39.55795629,1357.2999
307.2393896,39.60768473,1359.9137
307.1233528,39.65352996,1362.5321
307.0158176,39.69447549,1365.1538
306.9188295,39.72943802,1367.7774
306.8338806,39.75776886,1370.4014
306.76281,39.77850627,1373.0241
306.7068192,39.79103682,1375.6444
306.6670266,39.79466233,1378.2608
306.6444795,39.78895857,1380.8727
306.6398186,39.7735873,1383.4795
306.6530641,39.74841106,1386.0812
306.6844777,39.7133889,1388.6781
306.7333085,39.66877318,1391.2714
306.7991251,39.61499541,1393.8624
306.8804458,39.55256297,1396.4528
306.9757248,39.48225983,1399.0447
307.0829677,39.40524284,1401.6399
307.200008,39.32264943,1404.2406
307.3239888,39.23589353,1406.8484
307.4521215,39.14662008,1409.4645
307.5813585,39.05652232,1412.0894
307.7081886,38.96746187,1414.7232
307.8294904,38.88135858,1417.3652
307.9417834,38.80024157,1420.0137
308.0418463,38.72589331,1422.6667
308.1263448,38.66030319,1425.3216
308.1927255,38.6052693,1427.9759
308.2383364,38.56214736,1430.6268
308.2610792,38.53221001,1433.2722
308.2595293,38.5164426,1435.9105
308.2327765,38.51537889,1438.5411
308.1805239,38.52903979,1441.1645
308.1034181,38.55711569,1443.7819
308.0026207,38.59884671,1446.3959
307.8804354,38.65267216,1449.0097
307.7397249,38.71695402,1451.6268
307.5843465,38.78924933,1454.2505
307.4188524,38.86699759,1456.8838
307.2483065,38.94714715,1459.5283
307.0784952,39.02654507,1462.1848
306.9154997,39.10181575,1464.8519
306.7652768,39.16959342,1467.5274
306.6340092,39.22656304,1470.2073
306.5272484,39.26991651,1472.8873
306.4498447,39.29711793,1475.5629
306.405893,39.30602881,1478.2303
306.3976106,39.29525186,1480.8873
306.4263709,39.26440303,1483.5333
306.4914247,39.21358114,1486.1703
306.5903262,39.14400108,1488.8022
306.7188833,39.0579241,1491.434
306.8709388,38.95857176,1494.0718
307.0390419,38.84979977,1496.7206
307.2142942,38.7365958,1499.384
