ra,dec,d
116.10699,-3.25135,921.8135
116.24076,-3.09234,915.2602
116.37337,-2.931,908.6896
116.50466,-2.76744,902.1014
116.63441,-2.60145,895.4951
116.76264,-2.43325,888.8701
116.88903,-2.26269,882.2259
117.01351,-2.08982,875.562
117.13595,-1.91462,868.8776
117.25619,-1.73717,862.1723
117.37404,-1.55736,855.4455
117.48936,-1.3753,848.6967
117.60196,-1.19086,841.9251
117.71172,-1.00401,835.1301
117.81849,-0.81484,828.3112
117.92208,-0.62325,821.4678
118.02234,-0.42933,814.5993
118.11896,-0.23292,807.7052
118.21205,-0.03398,800.7848
118.30113,0.16734,793.8377
118.38625,0.37138,786.8632
118.46712,0.57788,779.8609
118.54357,0.78716,772.8304
118.61535,0.9991,765.7711
118.68252,1.21381,758.6827
118.7446,1.43137,751.5647
118.80152,1.65196,744.4169
118.85307,1.87556,737.2389
118.89904,2.10217,730.0305
118.93928,2.33214,722.7915
118.97361,2.56537,715.5216
119.0017,2.80213,708.2209
119.02342,3.04246,700.8892
119.03841,3.28648,693.5267
119.04667,3.53443,686.1333
119.04778,3.78651,678.7092
119.04166,4.0427,671.2545
119.02784,4.30331,663.7697
119.00621,4.56859,656.2552
118.97651,4.83866,648.7112
118.93851,5.11383,641.1384
118.89182,5.39424,633.5372
118.83609,5.68018,625.9086
118.77122,5.97191,618.2533
118.69673,6.26978,610.5721
118.61229,6.57407,602.8662
118.51755,6.88506,595.1364
118.41223,7.20318,587.3841
118.2958,7.52864,579.6107
118.16802,7.862,571.8176
118.02832,8.20356,564.0064
117.87626,8.5538,556.1786
117.71137,8.91309,548.3364
117.53312,9.28208,540.4817
117.34106,9.66106,532.6165
117.13454,10.05074,524.7433
116.91291,10.45154,516.8644
116.67551,10.8642,508.9827
116.42174,11.28927,501.101
116.15084,11.72737,493.2223
115.86199,12.1793,485.3499
115.55428,12.64571,477.4874
115.22688,13.12733,469.6385
114.87887,13.62505,461.8073
114.50902,14.13965,453.998
114.11639,14.67196,446.2152
113.69965,15.22305,438.4639
113.25762,15.79368,430.7491
112.78875,16.38498,423.0768
112.29158,16.99782,415.4527
111.76459,17.6333,407.8832
111.20609,18.29244,400.3752
110.61389,18.97643,392.9357
109.98626,19.6862,385.5729
109.3208,20.42289,378.2948
108.61523,21.18748,371.1101
107.86691,21.98114,364.0284
107.07311,22.80472,357.0595
106.23082,23.65916,350.2141
105.33681,24.54524,343.5033
104.38741,25.46363,336.939
103.37918,26.4147,330.5337
102.30779,27.39875,324.3006
101.16898,28.41574,318.2535
99.95806,29.46533,312.4071
98.66999,30.54674,306.7763
97.29973,31.65864,301.3767
95.84159,32.79935,296.2246
94.28972,33.96641,291.3362
92.63817,35.15677,286.7286
90.88075,36.36665,282.4185
89.01152,37.59127,278.4229
87.02411,38.82513,274.7582
84.91291,40.06188,271.4404
82.67291,41.29428,268.4853
80.29955,42.51411,265.9071
77.78975,43.71267,263.719
75.14168,44.88061,261.9327
72.35598,46.00815,260.5583
69.43524,47.08551,259.6038
66.38515,48.10287,259.0752
63.21429,49.05124,258.976
59.93453,49.92242,259.3077
56.56142,50.70924,260.069
53.11313,51.40641,261.2566
49.61051,52.01026,262.8649
46.07631,52.51908,264.8861
42.53445,52.93331,267.3106
39.00848,53.25516,270.1269
35.52085,53.48871,273.3223
32.09257,53.63964,276.8829
28.74165,53.71461,280.7939
25.48315,53.72141,285.0398
22.32872,53.66817,289.6047
19.28667,53.56331,294.4724
16.36257,53.41488,299.6272
13.55861,53.23114,305.0532
10.87513,53.01928,310.7349
8.31007,52.78647,316.6576
5.86024,52.53879,322.8067
3.521,52.28193,329.1687
1.28705,52.02053,335.7309
359.1525,51.75906,342.4809
357.11108,51.50094,349.4077
355.15666,51.24914,356.5008
353.28289,51.00629,363.7507
351.48395,50.77435,371.1487
349.75379,50.55467,378.6869
348.08691,50.34877,386.3582
346.47818,50.15719,394.1567
344.92268,49.98065,402.0766
343.41582,49.81939,410.1138
341.95353,49.67355,418.2639
340.53196,49.5428,426.524
339.14786,49.42685,434.8913
337.798,49.32538,443.3641
336.47992,49.23752,451.9409
335.19091,49.16268,460.6208
333.92927,49.09988,469.4034
332.69303,49.0482,478.2886
331.48095,49.00652,487.2768
330.29215,48.97385,496.3683
329.12584,48.94873,505.5637
327.98153,48.93012,514.8638
326.85927,48.9166,524.2692
325.7592,48.90686,533.7804
324.68193,48.89946,543.3979
323.62825,48.89299,553.1216
322.59921,48.88612,562.9511
321.59629,48.87731,572.8857
320.62105,48.86511,582.924
319.67525,48.8482,593.0639
318.76121,48.8251,603.3028
317.88091,48.79455,613.6373
317.03674,48.75507,624.0634
316.23137,48.70536,634.576
315.4672,48.64436,645.17
314.7471,48.57059,655.8391
314.07326,48.483,666.5767
313.4484,48.38061,677.376
312.87479,48.26227,688.2298
312.35482,48.12709,699.1309
311.89013,47.97423,710.0724
311.48239,47.80292,721.0481
311.13277,47.61259,732.0521
310.8419,47.40276,743.08
310.61003,47.17296,754.1284
310.43649,46.92321,765.1955
310.32056,46.65354,776.2812
310.26,46.36437,787.387
310.25222,46.05635,798.5167
310.29392,45.73052,809.6751
310.38064,45.3885,820.8691
310.50737,45.03197,832.1062
310.668,44.6636,843.3948
310.85583,44.28622,854.7428
311.06308,43.90346,866.1577
311.28179,43.51955,877.6451
311.50316,43.13908,889.2086
311.71772,42.76739,900.8483
311.91636,42.40998,912.5612
312.0891,42.07281,924.3407
312.22668,41.76184,936.1766
312.3199,41.48299,948.0568
312.3604,41.24191,959.9675
312.34077,41.04322,971.8953
312.25486,40.89085,983.8295
312.09841,40.78726,995.7629
311.8693,40.73318,1007.6951
311.5685,40.72737,1019.6315
311.19989,40.76615,1031.585
310.77171,40.84359,1043.573
310.29616,40.95093,1055.6151
309.79013,41.07731,1067.7291
309.27498,41.20957,1079.9264
308.77597,41.33343,1092.2075
308.32101,41.43339,1104.5609
307.93905,41.49458,1116.9635
307.65709,41.50311,1129.3864
307.49717,41.44822,1141.8024
307.47277,41.32291,1154.1966
307.58556,41.1258,1166.5741
307.82248,40.86295,1178.961
308.15424,40.54845,1191.3978
308.53643,40.2057,1203.9226
308.91258,39.86596,1216.5517
309.2198,39.56612,1229.266
309.39653,39.34337,1242.0145
309.39359,39.2286,1254.7403
309.1844,39.23745,1267.4174
308.77736,39.36351,1280.0773
308.22409,39.57329,1292.7964
307.62193,39.80829,1305.6399
307.10295,39.99456,1318.5971
306.80422,40.05911,1331.5741
306.82187,39.95234,1344.4789
307.16003,39.67065,1357.334
307.70072,39.27443,1370.2747
308.21984,38.88688,1383.3803
308.45998,38.65831,1396.5347
308.24707,38.69351,1409.5789
307.6143,38.96971,1422.5993
306.86449,39.30642,1435.809
306.46962,39.44294,1449.0996
306.74537,39.21183,1462.2357
307.48734,38.71839,1475.4477
307.98392,38.35807,1488.8592
108.23881,-8.66632,1362.0968
108.30511,-8.6598,1356.6552
108.37242,-8.65195,1351.1944
108.44069,-8.64269,1345.7145
108.51016,-8.632,1340.2154
108.58055,-8.6198,1334.6973
108.65216,-8.60605,1329.1604
108.72483,-8.59083,1323.6047
108.79864,-8.5741,1318.0302
108.87359,-8.55585,1312.4371
108.94981,-8.53591,1306.8255
109.02712,-8.51436,1301.1955
109.10574,-8.49121,1295.5473
109.18554,-8.46641,1289.8811
109.26665,-8.43999,1284.1967
109.34898,-8.41179,1278.4944
109.43266,-8.38184,1272.7745
109.5176,-8.35019,1267.0371
109.60398,-8.31675,1261.2821
109.69158,-8.28151,1255.5099
109.78069,-8.24444,1249.7205
109.87111,-8.20552,1243.9142
109.96291,-8.16472,1238.0911
110.05609,-8.12203,1232.2513
110.15075,-8.07741,1226.3951
110.24687,-8.03085,1220.5226
110.34433,-7.98232,1214.6339
110.44335,-7.9318,1208.7294
110.54378,-7.87926,1202.8092
110.64567,-7.82478,1196.8734
110.74902,-7.76814,1190.9222
110.85388,-7.70943,1184.9558
110.96018,-7.64855,1178.9745
111.06798,-7.5856,1172.9783
111.17715,-7.52054,1166.9675
111.28785,-7.45326,1160.9422
111.4,-7.38382,1154.9028
111.51359,-7.31222,1148.8491
111.62867,-7.23831,1142.7817
111.74505,-7.16221,1136.7005
111.86291,-7.0838,1130.6058
111.98212,-7.00328,1124.4975
112.10272,-6.92028,1118.3761
112.22461,-6.83508,1112.2416
112.34776,-6.74759,1106.0941
112.4722,-6.65767,1099.9338
112.59802,-6.56551,1093.7606
112.72491,-6.47092,1087.575
112.85291,-6.37401,1081.3768
112.98211,-6.27473,1075.1662
113.11243,-6.17312,1068.9431
113.24366,-6.06905,1062.7078
113.37592,-5.96271,1056.4602
113.50906,-5.85384,1050.2002
113.64309,-5.74266,1043.9281
113.77787,-5.62912,1037.6436
113.91335,-5.51316,1031.3467
114.04945,-5.3948,1025.0375
114.18612,-5.27398,1018.7157
114.32332,-5.15083,1012.3815
114.46092,-5.02532,1006.0344
114.59887,-4.89735,999.6745
114.73701,-4.76703,993.3015
114.87523,-4.63441,986.9152
115.0135,-4.4994,980.5155
115.15178,-4.36193,974.1021
115.2898,-4.22214,967.6745
115.42761,-4.08013,961.2327
115.56491,-3.93572,954.7763
115.70178,-3.78889,948.3048
115.83802,-3.63986,941.8179
115.97343,-3.48851,935.3153
116.10804,-3.33485,928.7964
116.24163,-3.1789,922.2609
116.37405,-3.02062,915.7083
116.50525,-2.86006,909.138
116.63503,-2.69732,902.5496
116.7632,-2.53221,895.9424
116.88975,-2.36494,889.3161
117.01438,-2.19536,882.67
117.13701,-2.02352,876.0037
117.25751,-1.84938,869.3163
117.37573,-1.67306,862.6074
117.49148,-1.49443,855.8765
117.6046,-1.31358,849.1228
117.71501,-1.13037,842.3459
117.82241,-0.94483,835.5449
117.92673,-0.75704,828.7195
118.02779,-0.56686,821.8688
118.12542,-0.37441,814.9925
118.21942,-0.17946,808.09
118.30963,0.01788,801.1607
118.39591,0.21764,794.2039
118.47806,0.42003,787.2192
118.55587,0.62483,780.2062
118.62917,0.83238,773.1643
118.69781,1.04257,766.0931
118.76156,1.25541,758.9923
118.82032,1.47114,751.8613
118.87373,1.68981,744.7
118.92169,1.91144,737.5081
118.96406,2.1361,730.2852
119.00061,2.36406,723.0313
119.03107,2.59521,715.7461
119.0552,2.82984,708.4296
119.07288,3.068,701.0818
119.0839,3.30991,693.7028
119.08792,3.55561,686.2926
119.08469,3.80541,678.8513
119.07423,4.05933,671.3793
119.05598,4.31762,663.8768
119.02981,4.58056,656.3444
118.99549,4.84825,648.7823
118.95267,5.12096,641.1913
118.90115,5.39892,633.5718
118.84049,5.68237,625.9249
118.77059,5.9716,618.2511
118.69097,6.26693,610.5514
118.60129,6.56864,602.827
118.50121,6.87703,595.0788
118.39044,7.19253,587.3083
118.26855,7.51538,579.5167
118.13501,7.84601,571.7057
117.98953,8.18487,563.8766
117.83158,8.53239,556.0314
117.66068,8.88892,548.172
117.47631,9.25514,540.3003
117.27802,9.63132,532.4186
117.06513,10.01819,524.5293
116.83702,10.41615,516.6347
116.59301,10.82596,508.7378
116.3324,11.24811,500.8415
116.05463,11.68332,492.9487
115.75868,12.13228,485.0629
115.44373,12.59572,477.1877
115.10904,13.07438,469.3266
114.7534,13.56904,461.484
114.37586,14.0806,453.6642
113.97538,14.60984,445.8717
113.55055,15.1578,438.1115
113.10024,15.72526,430.3888
112.62302,16.31339,422.7095
112.11731,16.92303,415.0794
111.58149,17.55522,407.505
111.01396,18.21102,399.9931
110.41263,18.89164,392.551
109.77564,19.59797,385.1866
109.10059,20.33113,377.9081
108.3853,21.09213,370.7244
107.62699,21.88209,363.6449
106.82305,22.70186,356.6794
105.97044,23.55238,349.8389
105.06592,24.43438,343.1343
104.10591,25.34856,336.5776
103.08687,26.29521,330.1814
102.00465,27.27466,323.9588
100.8549,28.28681,317.9236
99.63313,29.33135,312.0905
98.3343,30.40744,306.4744
96.9534,31.51372,301.091
95.48475,32.64843,295.9563
93.92288,33.80922,291.0867
92.26178,34.99293,286.499
90.49545,36.19577,282.21
88.61816,37.413,278.2363
86.62377,38.63911,274.5945
84.50707,39.86785,271.3003
82.26292,41.09185,268.3693
79.8875,42.30319,265.8155
77.37767,43.49307,263.6519
74.73229,44.65247,261.8901
71.95204,45.77165,260.5398
69.03975,46.84099,259.6088
66.0015,47.85102,259.1029
62.84579,48.79286,259.0254
59.5845,49.65856,259.3775
56.23304,50.44121,260.1578
52.80926,51.13569,261.3627
49.33351,51.73849,262.9866
45.8281,52.24816,265.0215
42.316,52.66495,267.4577
38.8202,52.99122,270.2837
35.36242,53.23101,273.4867
31.9629,53.38977,277.0529
28.63913,53.47409,280.9674
25.40569,53.49156,285.2148
22.27384,53.44999,289.7793
19.25171,53.35756,294.6449
16.34482,53.22237,299.7959
13.55533,53.05225,305.2165
10.88368,52.85436,310.8914
8.32794,52.63556,316.806
5.88512,52.40183,322.9459
3.55078,52.15877,329.2978
1.31981,51.91098,335.849
359.18656,51.66275,342.5875
357.14496,51.41747,349.5022
355.18906,51.17809,356.583
353.31274,50.9471,363.8203
351.51032,50.72647,371.2057
349.7758,50.51773,378.7314
348.10397,50.32211,386.3906
346.48975,50.14024,394.1774
344.92826,49.97295,402.0862
343.4152,49.8202,410.1128
341.94646,49.68233,418.2531
340.51824,49.55902,426.5044
339.12746,49.44991,434.8638
337.77093,49.35468,443.3297
336.44618,49.27257,451.9008
335.15069,49.20284,460.5761
333.88275,49.1446,469.3552
332.64051,49.09687,478.2382
331.4227,49.05862,487.2252
330.22855,49.02881,496.3169
329.05716,49.00615,505.5135
327.90842,48.9893,514.8159
326.78216,48.97711,524.2245
325.67864,48.96818,533.7397
324.59851,48.96112,543.362
323.54258,48.95453,553.0911
322.51205,48.94702,562.9266
321.50824,48.93721,572.8674
320.53281,48.92363,582.9119
319.58756,48.90493,593.0581
318.67472,48.87975,603.3031
317.79651,48.84669,613.6433
316.95512,48.80443,624.0745
316.15313,48.75175,634.5915
315.39325,48.68739,645.1891
314.67792,48.61017,655.8608
314.00944,48.51895,666.6001
313.39064,48.4127,677.4
312.82355,48.29039,688.2533
312.31041,48.15119,699.153
311.85299,47.99423,710.0921
311.4528,47.81873,721.0646
311.11088,47.62424,732.0648
310.82771,47.41028,743.0884
310.60342,47.17646,754.1323
310.43742,46.92272,765.1949
310.32863,46.64925,776.2764
310.27478,46.35648,787.3786
310.2733,46.04503,798.5053
310.32064,45.71606,809.6617
310.41235,45.3712,820.8547
310.54307,45.01229,832.0921
310.70695,44.64189,843.3819
310.89699,44.26303,854.7321
311.10541,43.87932,866.1501
311.32441,43.49496,877.6412
311.54479,43.11478,889.2085
311.75763,42.74383,900.8519
311.95333,42.38793,912.5679
312.12226,42.05284,924.3495
312.25527,41.74449,936.1866
312.34318,41.46877,948.0665
312.37782,41.23122,959.9757
312.35187,41.0364,971.901
312.25937,40.88807,983.8318
312.09626,40.78858,995.7618
311.86077,40.73839,1007.6908
311.55397,40.73617,1019.6249
311.18012,40.77802,1031.5774
310.74769,40.85785,1043.5659
310.26917,40.96674,1055.61
309.76181,41.09368,1067.7271
309.2469,41.22557,1079.9278
308.75006,41.34799,1092.2118
308.29903,41.44559,1104.5668
307.92269,41.50357,1116.9694
307.64748,41.50835,1129.3903
307.49523,41.44928,1141.8032
307.4787,41.31967,1154.1941
307.59843,41.11874,1166.5693
307.84093,40.85274,1178.956
308.17605,40.53622,1191.3947
308.5589,40.19292,1203.9228
308.93279,39.85431,1216.5549
309.23491,39.55731,1229.2704
309.40446,39.33871,1242.0176
309.39307,39.2289,1254.7401
309.17565,39.24257,1267.4142
308.76193,39.37244,1280.0735
308.20521,39.58404,1292.7951
307.60394,39.81836,1305.6422
307.09045,40.00145,1318.6007
306.80092,40.06091,1331.5753
306.82876,39.94856,1344.4765
307.17468,39.66252,1357.331
307.71762,39.26488,1370.2751
308.23224,38.87975,1383.3833
308.46235,38.65694,1396.5356
308.23821,38.69862,1409.5762
307.59891,38.97843,1422.5983
306.85209,39.31329,1435.8116
306.46889,39.44335,1449.0999
306.75682,39.20549,1462.2332
307.50103,38.71063,1475.4492
307.9867,38.35647,1488.8601
108.34439,-8.61172,1362.1382
108.41166,-8.60467,1356.7
108.47994,-8.59629,1351.2425
108.54928,-8.58645,1345.766
108.61972,-8.57523,1340.2705
108.69117,-8.56245,1334.7562
108.76375,-8.54817,1329.223
108.83739,-8.53242,1323.6712
108.91217,-8.51515,1318.1008
108.98817,-8.49632,1312.5118
109.06536,-8.47585,1306.9045
109.14372,-8.45372,1301.279
109.22331,-8.43003,1295.6353
109.30407,-8.40469,1289.9737
109.38623,-8.37769,1284.294
109.46952,-8.34895,1278.5967
109.55416,-8.31846,1272.8818
109.64015,-8.28623,1267.1495
109.7274,-8.25229,1261.3998
109.81604,-8.21646,1255.633
109.90603,-8.17889,1249.8491
109.9974,-8.13943,1244.0484
110.09015,-8.09809,1238.2311
110.18429,-8.05486,1232.3972
110.2798,-8.00974,1226.547
110.37679,-7.96268,1220.6806
110.4752,-7.9136,1214.7983
110.57507,-7.86259,1208.9001
110.67636,-7.80954,1202.9864
110.77911,-7.75456,1197.0572
110.88323,-7.69747,1191.1126
110.98894,-7.63825,1185.1531
111.09592,-7.57697,1179.1786
111.20449,-7.51356,1173.1894
111.31441,-7.44804,1167.1857
111.42579,-7.38035,1161.1675
111.53861,-7.31051,1155.1353
111.65287,-7.23849,1149.089
111.76853,-7.16423,1143.0289
111.88558,-7.08771,1136.9551
112.00394,-7.00899,1130.8678
112.12373,-6.9281,1124.7671
112.24473,-6.84484,1118.6531
112.36711,-6.75932,1112.5261
112.49075,-6.67152,1106.3862
112.6155,-6.58138,1100.2333
112.74164,-6.489,1094.0677
112.86884,-6.39419,1087.8895
112.99715,-6.29706,1081.6987
113.12648,-6.19766,1075.4954
113.25693,-6.09592,1069.2797
113.3883,-5.99174,1063.0515
113.52061,-5.88533,1056.8109
113.6538,-5.77638,1050.558
113.78769,-5.66522,1044.2926
113.92243,-5.55167,1038.0148
114.05778,-5.43573,1031.7244
114.19367,-5.31745,1025.4216
114.33012,-5.19671,1019.1059
114.46694,-5.07373,1012.7775
114.60415,-4.94839,1006.4361
114.74154,-4.82069,1000.0815
114.87919,-4.6906,993.7136
115.01685,-4.55825,987.3322
115.15448,-4.42358,980.937
115.29193,-4.28653,974.5277
115.42922,-4.14712,968.104
115.56613,-4.00558,961.6655
115.70252,-3.86165,955.2122
115.83831,-3.71539,948.7433
115.97347,-3.56693,942.2586
116.10781,-3.41617,935.7578
116.24117,-3.26318,929.2402
116.37342,-3.10796,922.7054
116.50443,-2.95045,916.1532
116.63411,-2.79072,909.5827
116.76231,-2.62886,902.9936
116.88888,-2.46462,896.3853
117.01367,-2.29832,889.7572
117.13653,-2.12972,883.1088
117.25732,-1.9589,876.4395
117.3758,-1.78589,869.7487
117.492,-1.61069,863.0357
117.60556,-1.43328,856.3001
117.71649,-1.25366,849.5412
117.82462,-1.07171,842.7584
117.92957,-0.88754,835.9511
118.03144,-0.70112,829.1186
118.12996,-0.51236,822.2603
118.22497,-0.32136,815.3757
118.31618,-0.12797,808.4644
118.40358,0.06781,801.5256
118.48698,0.26597,794.5588
118.56607,0.46667,787.5636
118.64091,0.66982,780.5394
118.71097,0.87558,773.4858
118.77637,1.08399,766.4023
118.8368,1.295,759.2887
118.89214,1.50886,752.1445
118.94205,1.72561,744.9694
118.9864,1.94529,737.7632
119.02518,2.16799,730.5256
119.05786,2.39387,723.2566
119.08446,2.62293,715.9557
119.10471,2.85548,708.6233
119.11833,3.09148,701.2592
119.1252,3.33118,693.8635
119.12498,3.57464,686.4363
119.1175,3.82221,678.9778
119.10261,4.07381,671.4882
119.07992,4.3298,663.968
119.04913,4.59035,656.4177
119.01017,4.85566,648.8375
118.96262,5.12596,641.2283
118.90617,5.40144,633.5905
118.84058,5.68242,625.9252
118.76564,5.96914,618.233
118.68079,6.26189,610.515
118.58587,6.56104,602.7722
118.48054,6.86688,595.0058
118.36422,7.17971,587.2172
118.23677,7.49991,579.4077
118.09756,7.82787,571.5788
117.94629,8.16403,563.7323
117.78245,8.50883,555.8699
117.60554,8.86262,547.9935
117.41504,9.22607,540.1053
117.2105,9.59946,532.2074
116.99116,9.98347,524.3023
116.75656,10.37861,516.3925
116.50584,10.78551,508.481
116.23857,11.20484,500.5705
115.95374,11.63707,492.6641
115.65077,12.08312,484.7654
115.32857,12.54358,476.8779
114.98649,13.01924,469.0053
114.62332,13.51088,461.152
114.23809,14.0194,453.3222
113.82976,14.54556,445.5206
113.39691,15.09042,437.7522
112.93843,15.65474,430.0223
112.45276,16.23966,422.3366
111.93851,16.84609,414.7013
111.39396,17.47501,407.1227
110.81741,18.12745,399.6076
110.20704,18.80471,392.1636
109.56061,19.50754,384.7983
108.87608,20.23718,377.5203
108.15106,20.99456,370.3382
107.38289,21.78081,363.2617
106.56892,22.59678,356.3005
105.70601,23.44332,349.4656
104.79111,24.32122,342.768
103.82062,25.23117,336.2197
102.79101,26.1734,329.8333
101.69811,27.14823,323.6219
100.53768,28.15555,317.5994
99.30522,29.19498,311.7803
97.99592,30.26575,306.1796
96.60457,31.36635,300.8129
95.12584,32.49511,295.6963
93.5542,33.64956,290.8459
91.8839,34.8266,286.2787
90.10914,36.02245,282.0111
88.22428,37.23232,278.0599
86.22344,38.45074,274.4412
84.10157,39.67145,271.1709
81.85391,40.8872,268.2641
79.47689,42.09011,265.7348
76.96781,43.27157,263.5958
74.32557,44.42257,261.8584
71.5513,45.53361,260.532
68.64807,46.59526,259.6243
65.622,47.59819,259.1408
62.4818,48.53384,259.0846
59.23924,49.39442,259.4566
55.90961,50.1733,260.2554
52.51039,50.86551,261.4771
49.06143,51.46769,263.116
45.58447,51.97848,265.1639
42.10188,52.39827,267.6111
38.63583,52.72929,270.4461
35.20736,52.97554,273.6559
31.83606,53.14234,277.227
28.5389,53.2362,281.1443
25.32997,53.26441,285.3925
22.22023,53.23465,289.9561
19.2176,53.15488,294.8189
16.32751,53.03296,299.9654
13.55213,52.87646,305.38
10.892,52.69254,311.0476
8.34532,52.48774,316.9536
5.90928,52.26804,323.0839
3.57963,52.03877,329.4253
1.35147,51.80456,335.9651
359.21941,51.56945,342.6917
357.17755,51.3369,349.5941
355.22006,51.10991,356.6623
353.34107,50.89076,363.8869
351.53502,50.68152,371.2597
349.79617,50.4835,378.7729
348.11935,50.29803,386.42
346.49955,50.12585,394.195
344.93213,49.9676,402.0927
343.41273,49.82342,410.1089
341.93753,49.69341,418.2397
340.50274,49.57734,426.4822
339.1052,49.47504,434.834
337.74208,49.38586,443.2933
336.41066,49.30939,451.8589
335.1088,49.24457,460.5298
333.83458,49.19078,469.3058
332.5863,49.14698,478.1868
331.36278,49.11206,487.1731
330.16334,49.085,496.2651
328.98719,49.06447,505.4632
327.83399,49.04937,514.7681
326.70379,49.0384,524.1801
325.59698,49.03013,533.6997
324.51406,49.02332,543.3269
323.45608,49.01645,553.0616
322.42406,49.00829,562.9031
321.41944,48.99741,572.8501
320.44403,48.98228,582.901
319.49945,48.96173,593.0535
318.58815,48.93427,603.3045
317.71205,48.8987,613.6503
316.87357,48.8536,624.0865
316.07519,48.79782,634.6078
315.31963,48.73012,645.2088
314.6092,48.64938,655.8831
313.94634,48.55441,666.6238
313.33362,48.4443,677.4241
312.77318,48.31797,688.2768
312.26702,48.17472,699.1749
311.81699,48.01358,710.1115
311.42424,47.83399,721.0807
311.09002,47.63532,732.077
310.81456,47.41725,743.0962
310.59797,47.17935,754.1356
310.43938,46.92168,765.1938
310.33772,46.64441,776.2711
310.29059,46.34804,787.3697
310.29529,46.03321,798.4936
310.34814,45.70117,809.6481
310.44459,45.35358,820.8403
310.57931,44.9923,832.0779
310.74632,44.61993,843.3691
310.93844,44.23964,854.7218
311.14803,43.85498,866.143
311.36699,43.47035,877.6377
311.58648,43.09041,889.2088
311.7973,42.72038,900.8558
311.99007,42.36598,912.5749
312.15519,42.03299,924.3586
312.28344,41.72738,936.1966
312.36603,41.4548,948.0761
312.39471,41.22085,959.9838
312.36235,41.02995,971.9064
312.26327,40.88567,983.8339
312.09359,40.79021,995.7604
311.85162,40.74397,1007.6862
311.53892,40.74529,1019.6181
311.15994,40.79013,1031.5698
310.72334,40.87229,1043.5589
310.24206,40.98262,1055.6051
309.73326,41.11016,1067.7254
309.2188,41.24157,1079.9294
308.72425,41.36248,1092.2163
308.27726,41.45766,1104.5729
307.90664,41.51238,1116.9752
307.63842,41.5133,1129.3941
307.49383,41.45004,1141.8038
307.48495,41.31627,1154.1915
307.61174,41.11144,1166.5645
307.8596,40.84239,1178.951
308.19796,40.52392,1191.3917
308.58136,40.18013,1203.9231
308.95278,39.84277,1216.5583
309.2498,39.54862,1229.2749
309.41208,39.33424,1242.0206
309.39225,39.22938,1254.7398
309.16648,39.24794,1267.4109
308.74629,39.38149,1280.0697
308.18621,39.59486,1292.7939
307.58604,39.82837,1305.6445
307.07827,40.00817,1318.6042
306.79795,40.06254,1331.5764
306.83598,39.9446,1344.474
307.18953,39.65427,1357.3281
307.73462,39.25526,1370.2755
308.24443,38.87273,1383.3864
308.4644,38.65575,1396.5363
308.22914,38.70385,1409.5735
307.58352,38.98714,1422.5974
306.8399,39.32004,1435.8142
306.46836,39.44364,1449.1001
306.76858,39.19898,1462.2307
307.51461,38.70293,1475.4507
307.98917,38.35505,1488.8609
108.44967,-8.55723,1362.1853
108.51791,-8.54965,1356.7504
108.58717,-8.54074,1351.2964
108.65748,-8.53037,1345.8234
108.72889,-8.51861,1340.3316
108.8014,-8.50526,1334.821
108.87486,-8.49049,1329.2917
108.94956,-8.47416,1323.7439
109.0253,-8.45636,1318.1776
109.10236,-8.43695,1312.5928
109.18042,-8.41598,1306.9899
109.25975,-8.39332,1301.3688
109.3403,-8.36909,1295.7297
109.42212,-8.34317,1290.0727
109.50515,-8.31568,1284.3979
109.58949,-8.28635,1278.7055
109.675,-8.25537,1272.9957
109.76195,-8.22259,1267.2686
109.85016,-8.18812,1261.5241
109.93975,-8.15175,1255.7628
110.03069,-8.11364,1249.9844
110.12293,-8.07368,1244.1894
110.21655,-8.03184,1238.3779
110.31163,-7.98806,1232.55
110.40802,-7.94244,1226.7058
110.50586,-7.89489,1220.8455
110.60513,-7.84531,1214.9694
110.70577,-7.79384,1209.0776
110.80792,-7.7403,1203.1704
110.91144,-7.68487,1197.2477
111.01641,-7.62727,1191.3099
111.1228,-7.56765,1185.3571
111.23063,-7.50586,1179.3894
111.33988,-7.44205,1173.4072
111.45048,-7.37612,1167.4105
111.56253,-7.30802,1161.3994
111.67602,-7.23776,1155.3743
111.79086,-7.16539,1149.3352
111.9071,-7.09076,1143.2824
112.02465,-7.01393,1137.2159
112.14358,-6.93484,1131.136
112.26378,-6.85369,1125.0426
112.38527,-6.77011,1118.936
112.50806,-6.68433,1112.8164
112.6321,-6.59626,1106.6838
112.75725,-6.50585,1100.5383
112.88361,-6.4133,1094.38
113.01103,-6.31832,1088.2091
113.13957,-6.22102,1082.0256
113.26913,-6.12145,1075.8294
113.39962,-6.01964,1069.6207
113.53104,-5.91538,1063.3995
113.6634,-5.8089,1057.1658
113.79654,-5.69993,1050.9196
113.9304,-5.58875,1044.6608
114.06492,-5.47527,1038.3894
114.20006,-5.3594,1032.1052
114.33573,-5.2412,1025.8084
114.4718,-5.12063,1019.4985
114.60831,-4.99778,1013.1757
114.74504,-4.87266,1006.8396
114.88196,-4.74519,1000.4901
115.01896,-4.61542,994.127
115.15607,-4.48336,987.75
115.29296,-4.34905,981.3589
115.42968,-4.21238,974.9534
115.56606,-4.07344,968.5331
115.70206,-3.93238,962.0976
115.83746,-3.78898,955.6469
115.97226,-3.64324,949.1803
116.10625,-3.49541,942.6974
116.23935,-3.34532,936.1979
116.37137,-3.19306,929.6811
