ra,dec,d
98.1995312,24.46151064,324.4969
98.19748761,24.75150312,323.4608
98.19477324,25.0432497,322.4325
98.19149029,25.33679361,321.412
98.1873952,25.63213267,320.3993
98.18258984,25.92931012,319.3946
98.17697751,26.22827993,318.3979
98.17066064,26.52908523,317.4094
98.16354201,26.83168006,316.4291
98.15562394,27.13606304,315.4571
98.14696033,27.44236577,314.4934
98.13740105,27.75040946,313.5381
98.12704908,28.06023707,312.5913
98.11575512,28.37189172,311.6531
98.10356986,28.68528343,310.7235
98.09054744,29.00054363,309.8026
98.07658683,29.3176269,308.8905
98.06158551,29.63648803,307.9873
98.04569684,29.95708105,307.093
98.02871767,30.27953824,306.2078
98.01074733,30.60368108,305.3316
97.99179005,30.92972943,304.4646
97.9717358,31.25741745,303.6069
97.9505324,31.58683286,302.7585
97.92823328,31.91810678,301.9195
97.9047808,32.25110602,301.09
97.88017223,32.58582958,300.27
97.8544046,32.9222765,299.4597
97.82736684,33.26040263,298.6591
97.79900331,33.60029584,297.8682
97.7694683,33.94190971,297.0872
97.73853919,34.28515734,296.3161
97.70631853,34.63008103,295.555
97.67263864,34.97672582,294.8041
97.63759382,35.32491384,294.0632
97.60096165,35.67477913,293.3327
97.56300653,36.02631783,292.6124
97.52338336,36.37940158,291.9025
97.48235662,36.7340265,291.2031
97.43958516,37.09028444,290.5142
97.39522023,37.44812892,289.8359
97.34930055,37.80747091,289.1682
97.30147694,38.16840289,288.5113
97.25188796,38.53065909,287.8653
97.20059018,38.89458926,287.2301
97.14737342,39.25980143,286.6058
97.09234521,39.62655661,285.9926
97.0353013,39.99468239,285.3905
96.97616351,40.36426742,284.7996
96.91501237,40.73513473,284.2199
96.85176755,41.10737291,283.6514
96.78645454,41.48089348,283.0944
96.71886793,41.8557435,282.5488
96.64897434,42.23192309,282.0146
96.57672427,42.60921406,281.492
96.50214992,42.98774641,280.9811
96.42508851,43.36747891,280.4818
96.34542746,43.74828208,279.9942
96.26319294,44.13028564,279.5185
96.17839517,44.51340111,279.0546
96.09078583,44.897458,278.6027
96.00038476,45.28258571,278.1628
95.90706396,45.66865481,277.7349
95.81070814,46.05575347,277.319
95.71150233,46.44374547,276.9153
95.6089862,46.83250806,276.5239
95.50329922,47.22221054,276.1447
95.39435268,47.6126349,275.7777
95.28187753,48.00382791,275.4232
95.16598888,48.39574094,275.081
95.04646721,48.7883321,274.7513
94.92328454,49.18151174,274.434
94.79629008,49.57536623,274.1293
94.66530639,49.96976485,273.8372
94.53035318,50.36452911,273.5577
94.39120273,50.7598325,273.2908
94.24765923,51.15554337,273.0367
94.09981275,51.55161074,272.7953
93.94739529,51.94799024,272.5666
93.79019181,52.34454902,272.3508
93.62836684,52.74136328,272.1478
93.46132773,53.13830593,271.9576
93.28929306,53.53536418,271.7804
93.11195646,53.93249075,271.6161
92.92922221,54.32959055,271.4647
92.74076398,54.72661473,271.3263
92.54656074,55.12359503,271.2009
92.34624399,55.52026485,271.0886
92.13994134,55.91669528,270.9893
91.92721987,56.31292125,270.9031
91.70784257,56.70871407,270.8299
91.48158501,57.10405976,270.7699
91.24845528,57.49889726,270.7229
91.00804418,57.89316908,270.6891
90.76009693,58.28685747,270.6685
90.50442344,58.67985624,270.6609
90.24064869,59.07201602,270.6665
89.96858016,59.46344314,270.6854
89.68815567,59.85385355,270.7173
89.39880429,60.24326626,270.7624
89.10019467,60.63165328,270.8206
88.79225058,61.01894106,270.8921
88.47432788,61.40492569,270.9767
88.14651719,61.78957302,271.0744
87.80787586,62.17293208,271.1854
87.45873829,62.55470691,271.3094
87.09811929,62.93494022,271.4467
86.72586418,63.3135453,271.597
86.34161239,63.69038921,271.7605
85.94499012,64.06533633,271.937
85.53530308,64.43828755,272.1266
85.11213902,64.80931533,272.3294
84.67527396,65.17810419,272.5452
84.22416437,65.54459005,272.774
83.75791633,65.90874128,273.0159
83.2762539,66.27044668,273.2707
82.77879157,66.6294611,273.5386
82.26478345,66.98578641,273.8194
81.73346486,67.33920255,274.1131
81.18450368,67.68958266,274.4197
80.61730672,68.03696228,274.7392
80.03118238,68.38102338,275.0716
79.42515918,68.72160516,275.4167
78.79894509,69.05869495,275.7746
78.15166605,69.39203792,276.1453
77.48276839,69.72155913,276.5287
76.79134872,70.04698958,276.9249
76.07682928,70.36824178,277.3336
75.33828701,70.68503159,277.7548
74.57538222,70.99731543,278.1888
73.7867647,71.30481553,278.6352
72.97226156,71.60739722,279.0941
72.13070316,71.90468676,279.5655
71.26184561,72.19675293,280.0493
70.36427684,72.48314232,280.5454
69.43797424,72.76383559,281.0538
68.48184597,73.03842272,281.5745
67.49568642,73.30681293,282.1075
66.47876576,73.56864479,282.6526
65.43046205,73.82368594,283.2099
64.3504785,74.07176472,283.7792
63.23832437,74.31263682,284.3607
62.09358307,74.54591255,284.9541
60.91675918,74.77141292,285.5594
59.70689001,74.98894298,286.1767
58.4649987,75.19812029,286.8058
57.19063424,75.39881598,287.4467
55.88406753,75.59062923,288.0993
54.54653365,75.77339657,288.7636
53.17839358,75.94679097,289.4396
51.78069455,76.11064741,290.1271
50.35442251,76.26472985,290.8262
48.90076341,76.40881079,291.5367
47.42145978,76.54262292,292.2587
45.91835278,76.66605454,292.992
44.39324637,76.77892674,293.7368
42.84813928,76.8810782,294.4926
41.28502079,76.97227745,295.2598
39.70722429,77.05263371,296.0381
38.11687475,77.12187951,296.8275
36.5164005,77.18007866,297.628
34.90934783,77.22712187,298.4394
33.29787607,77.26316444,299.2617
31.68552087,77.28806806,300.095
30.07489892,77.30200936,300.939
28.46941166,77.3051381,301.7939
26.87132907,77.29749106,302.6595
25.28384173,77.27917872,303.5358
23.70970118,77.25046122,304.4226
22.15099482,77.21153919,305.32
20.61059115,77.16270024,306.2279
19.09063672,77.1040725,307.1462
17.59325239,77.03609927,308.075
16.12019884,76.95884065,309.0141
14.67317161,76.87266796,309.9634
13.25363273,76.77796327,310.923
11.86324174,76.67501824,311.8928
10.5022196,76.56402772,312.8726
9.171835721,76.44549053,313.8626
7.873166517,76.31971538,314.8626
6.606337546,76.18689984,315.8725
5.371670313,76.04744292,316.8923
4.16897276,75.90162736,317.9221
2.999050762,75.74986899,318.9616
1.861507395,75.59234356,320.0109
0.756493822,75.4294484,321.0698
359.6829779,75.26142044,322.1384
358.6409098,75.08863916,323.2167
357.6295829,74.91124003,324.3044
356.6492502,74.72951696,325.4018
355.6988082,74.54388076,326.5085
354.7775191,74.35434087,327.6247
353.8848066,74.1614313,328.7502
353.0203382,73.96507681,329.885
352.1827806,73.76573513,331.029
351.3720129,73.56343942,332.1823
350.5867838,73.35853053,333.3448
349.8268389,73.15112262,334.5163
349.0907304,72.94140638,335.697
348.3783971,72.72960987,336.8867
347.68897,72.51575604,338.0853
347.0215215,72.30017277,339.2929
346.3755171,72.08290363,340.5093
345.7501755,71.8641694,341.7347
345.1445755,71.64405103,342.9688
344.5583864,71.42270469,344.2117
343.990727,71.20019825,345.4633
343.4412904,70.97667858,346.7235
342.9089635,70.75238007,347.9924
342.3936117,70.52712731,349.2698
341.894296,70.30127581,350.5557
341.4106428,70.07481987,351.8503
340.9421583,69.84783898,353.1532
340.4882269,69.62049631,354.4646
340.0481435,69.39281466,355.7843
339.6218543,69.16482178,357.1124
339.2085541,68.93662028,358.4487
338.8077011,68.70835619,359.7933
338.4190462,68.47999948,361.1461
338.0422158,68.25160434,362.5071
337.6769372,68.02335921,363.8762
337.3221874,67.79515868,365.2534
336.9781733,67.56728773,366.6387
336.6444082,67.33951631,368.0319
336.3203166,67.11205489,369.4332
336.0057484,66.88485744,370.8424
335.7004996,66.65809888,372.2595
335.4038822,66.43170686,373.6845
335.1158533,66.20576802,375.1172
334.8361675,65.98031412,376.5578
334.5643879,65.75532038,378.0062
334.3003577,65.53095324,379.4622
334.0436631,65.3071841,380.9259
333.7944301,65.08401163,382.3972
333.5518043,64.86151319,383.8761
333.3160625,64.63960275,385.3627
333.08689,64.41838485,386.8567
332.8638488,64.19804411,388.3583
332.6469851,63.97829752,389.8673
332.4358793,63.75932709,391.3837
332.230383,63.54115023,392.9075
332.0305329,63.32384183,394.4387
331.8358788,63.10744117,395.9771
331.6463719,62.89174296,397.5229
331.4619797,62.6770408,399.0758
331.2821845,62.46309142,400.636
331.1072641,62.25016541,402.2034
330.9365902,62.03809776,403.7779
330.7704003,61.82701885,405.3594
330.608548,61.61680074,406.9481
330.4505567,61.40769409,408.5437
330.296547,61.19940929,410.1464
330.1465077,60.99223612,411.756
329.9999866,60.78592338,413.3726
329.8572655,60.58074084,414.9959
329.7177812,60.3765151,416.6262
329.5817802,60.17337563,418.2632
329.4489077,59.97134833,419.907
329.31934,59.77028249,421.5575
329.1926104,59.57028166,423.2148
329.0690883,59.37139648,424.8787
328.9481282,59.17352742,426.5491
328.8301331,58.9768654,428.2262
328.7147407,58.78129277,429.9098
328.6017486,58.58675278,431.5999
328.4916749,58.39335877,433.2965
328.3837822,58.2010859,434.9996
328.2780271,58.00993843,436.7089
328.1747774,57.8199677,438.4247
328.073578,57.63113107,440.1468
327.9746505,57.44341745,441.875
327.8778364,57.25690882,443.6096
327.7826948,57.07156067,445.3503
327.6897084,56.88734716,447.0972
327.5984671,56.70436391,448.8502
327.5090531,56.52253661,450.6092
327.4212942,56.34180507,452.3743
327.3353239,56.16237634,454.1453
327.2508343,55.98412633,455.9223
327.1679357,55.80712117,457.7051
327.0865765,55.63122274,459.4938
327.0066407,55.4566513,461.2883
326.9280799,55.28326834,463.0885
326.8508704,55.11107604,464.8946
326.7749887,54.94007655,466.7062
326.7001682,54.77028439,468.5235
326.6266542,54.60182971,470.3464
326.5542926,54.43465016,472.1747
326.4830428,54.26860657,474.0086
326.4129067,54.10384147,475.8479
326.3436259,53.9403683,477.6927
326.2754231,53.77817658,479.5428
326.2080231,53.61713844,481.3981
326.1416678,53.45738454,483.2587
326.0761041,53.2989276,485.1244
326.0114258,53.14169262,486.9954
325.9474024,52.9858328,488.8715
325.8842363,52.83119709,490.7526
325.8216986,52.67793837,492.6387
325.7598669,52.52584059,494.5298
325.6986222,52.37498039,496.4258
325.6380941,52.22556483,498.3265
325.5779005,52.07739866,500.2321
325.5184905,51.93046185,502.1425
325.4594119,51.78491653,504.0575
325.4008674,51.64061201,505.9771
325.3427417,51.49762431,507.9014
325.2850257,51.35595387,509.8302
325.2276057,51.2156764,511.7634
325.1706831,51.0766416,513.7011
325.114025,50.93885932,515.6431
325.0577575,50.8025368,517.5894
325.0015166,50.66747642,519.5401
324.945637,50.53373502,521.4948
324.8900073,50.40138795,523.4538
324.8346062,50.27029422,525.4167
324.779324,50.14052885,527.3838
324.7240514,50.01216665,529.3549
324.6689893,49.8850578,531.3298
324.6140412,49.75941827,533.3085
324.5590729,49.63504041,535.2912
324.5041949,49.51199045,537.2775
324.449299,49.39034288,539.2675
324.3944825,49.27002291,541.2612
324.3396376,49.1511049,543.2583
324.2846461,49.03352182,545.2592
324.229504,48.9172732,547.2633
324.1744327,48.80249228,549.2709
324.1191907,48.68890394,551.2818
324.0637959,48.57679,553.296
324.0082335,48.46600883,555.3134
323.9524994,48.35655989,557.334
323.8965998,48.24858387,559.3578
323.8404097,48.14187187,561.3845
323.784046,48.03663162,563.4142
323.7272842,47.93272798,565.4469
323.6704415,47.83022096,567.4824
323.6131937,47.72904912,569.5208
323.5556472,47.62927901,571.562
323.4977984,47.53090991,573.6058
323.4395349,47.43387348,575.6523
323.3809621,47.33823642,577.7014
323.3220764,47.24399798,579.7531
323.2626662,47.15116303,581.8073
323.2028285,47.05965708,583.8638
323.1425679,46.96962035,585.9227
323.0818734,46.88091065,587.9841
323.0207417,46.79352701,590.0476
322.9590772,46.70768275,592.1135
322.8969621,46.62302119,594.1814
322.8343076,46.53989675,596.2515
322.7711035,46.45816699,598.3237
322.7074459,46.37775781,600.3979
322.6431269,46.29867258,602.474
322.5782547,46.22111953,604.5522
322.5129188,46.14488349,606.6322
322.4468131,46.07004005,608.7141
322.3802371,45.99651105,610.7977
322.3128852,45.92437168,612.8832
322.2450611,45.85368535,614.9702
322.1764543,45.78438561,617.059
322.1072596,45.71632611,619.1495
322.0373792,45.64971894,621.2415
321.9667064,45.5844935,623.3351
321.8954393,45.52064501,625.4303
321.8234716,45.45810287,627.5268
321.7508033,45.3970067,629.6249
321.6773248,45.3371443,631.7244
321.6031382,45.27872444,633.8252
321.5281375,45.22167598,635.9275
321.4525193,45.1659949,638.0311
321.3760767,45.11154043,640.136
321.2987097,45.05852342,642.2423
321.2208118,45.0067971,644.3497
321.1418804,44.95643459,646.4584
321.0623093,44.90728943,648.5684
320.9817972,44.85957379,650.6795
320.900538,44.81314307,652.7918
320.8185274,44.76799543,654.9054
320.7356617,44.72420004,657.0201
320.651837,44.68168446,659.136
320.5672477,44.64044589,661.253
320.4816909,44.6004827,663.3711
320.3954596,44.56172166,665.4904
320.3082515,44.5243729,667.6108
320.2202609,44.48815163,669.7324
320.1313832,44.45326758,671.8551
320.0416143,44.4195772,673.979
319.9510481,44.38714921,676.1039
319.8594817,44.35598066,678.2301
319.7671096,44.32592874,680.3574
319.6739253,44.29713263,682.4859
319.5797259,44.26958878,684.6154
319.4847063,44.24315484,686.7463
319.3888617,44.21782863,688.8783
319.2920841,44.19381889,691.0116
319.1945712,44.17084271,693.1461
319.0960212,44.14896531,695.2819
318.9966223,44.12832762,697.419
318.8963728,44.10878609,699.5574
318.7953678,44.09026918,701.6971
318.6934014,44.07291306,703.8382
318.5906693,44.05657705,705.9807
318.4869698,44.04125563,708.1246
318.3824892,44.02709097,710.27
318.2773281,44.01387091,712.417
318.171184,44.00165823,714.5654
318.0642482,43.99045432,716.7155
317.9565152,43.98025697,718.8671
317.8479863,43.97092268,721.0204
317.7386498,43.96259044,723.1754
317.6286019,43.95518982,725.3321
317.5178374,43.94871882,727.4906
317.4062568,43.94310209,729.651
317.2940512,43.93834288,731.8131
317.1810197,43.93443362,733.9773
317.0673532,43.93137792,736.1434
316.9529531,43.92910027,738.3115
316.8380107,43.92760495,740.4816
316.7224186,43.92695773,742.6539
316.6060879,43.92694156,744.8284
316.4892009,43.92770248,747.005
316.3718558,43.92917194,749.1839
316.2538521,43.93134125,751.3651
316.1352887,43.93414173,753.5487
316.0162649,43.93750514,755.7346
315.8968696,43.94150481,757.923
315.7769024,43.94613145,760.1139
315.6565672,43.9512508,762.3074
315.5357566,43.95692808,764.5034
315.4146628,43.96317087,766.702
315.2932032,43.96976225,768.9034
315.1714537,43.97691755,771.1074
315.0494239,43.98449496,773.3143
314.9272158,43.99242815,775.5239
314.8048268,44.00071675,777.7364
314.6822545,44.00936037,779.9516
314.5594965,44.01835865,782.1699
314.4367611,44.02758082,784.391
314.3138355,44.03715731,786.6152
314.1910346,44.04689284,788.8423
314.0682513,44.05685289,791.0725
313.9455,44.06689678,793.3056
313.82296,44.07717745,795.5419
313.70045,44.08754297,797.7812
313.5783618,44.09801791,800.0236
313.456409,44.10851488,802.2692
313.3347876,44.11904708,804.5178
313.213515,44.12947492,806.7695
313.092574,44.13994055,809.0244
312.9722677,44.15039456,811.2824
312.85233,44.16060791,813.5435
312.7330284,44.17081347,815.8077
312.6142937,44.18079542,818.0749
312.4963237,44.19056966,820.3452
312.3790316,44.20006131,822.6186
312.2625072,44.20935015,824.895
312.1468604,44.21837564,827.1744
312.0321135,44.22699995,829.4568
311.9182482,44.23536655,831.7421
311.805396,44.2432749,834.0302
311.6937561,44.25074346,836.3212
311.5831134,44.25790094,838.615
311.4736227,44.26440683,840.9116
311.3655491,44.2704992,843.2109
311.2586343,44.27594727,845.5128
311.1532518,44.28092736,847.8172
311.0491445,44.28520845,850.1242
310.9465989,44.28888922,852.4336
310.8456182,44.29197389,854.7454
310.7461431,44.29424761,857.0596
310.6484599,44.29581018,859.3759
310.5525722,44.2966662,861.6944
310.4583116,44.29666244,864.0149
310.3659638,44.29589943,866.3375
310.2755323,44.2943818,868.6619
310.1870701,44.29183355,870.9882
310.1006418,44.28847856,873.3163
310.0162758,44.2841812,875.646
309.9340861,44.278885,877.9771
309.8541614,44.2726739,880.3099
309.7763346,44.26539385,882.644
309.7008896,44.25714714,884.9793
309.6278552,44.24779827,887.3159
309.5571231,44.23741234,889.6536
309.4889179,44.22587245,891.9924
309.4232152,44.21332309,894.3322
309.3600705,44.19948833,896.6728
309.2995429,44.184592,899.0141
309.2415769,44.16841836,901.3562
309.1863416,44.15113072,903.699
309.1337539,44.13265307,906.0423
309.0839531,44.11278879,908.3861
309.0369958,44.0917612,910.7304
308.9927979,44.06949377,913.0751
308.9513868,44.04584956,915.4201
308.9129287,44.02099138,917.7654
308.87745,43.99478209,920.1109
308.8446433,43.96726417,922.4567
308.8150068,43.93842011,924.8027
308.7881494,43.90821188,927.1489
308.7643456,43.87674156,929.4951
308.743426,43.84385075,931.8415
308.7255812,43.80956115,934.1881
308.710585,43.77399368,936.5348
308.6986551,43.73702971,938.8816
308.6894821,43.69870954,941.2288
308.683448,43.65907436,943.5759
308.6802711,43.6180241,945.9235
308.6800281,43.57563899,948.2712
308.6826023,43.53197871,950.6193
308.6880977,43.48698318,952.9678
308.6965074,43.44065188,955.3167
308.7075213,43.3930236,957.6662
308.7214351,43.34405793,960.0164
308.7379105,43.29393328,962.3671
308.7570781,43.24244867,964.7186
308.778902,43.1897426,967.0711
308.8032644,43.13587343,969.4245
308.8301572,43.08083947,971.779
308.8592711,43.02467884,974.1348
308.8908991,42.96734978,976.4918
308.9248142,42.90897024,978.8504
308.9608172,42.84951831,981.2105
308.9988732,42.789132,983.5723
309.0390836,42.72774909,985.9358
309.0810323,42.66546805,988.3013
309.1249029,42.60230652,990.6689
309.1704977,42.5382428,993.0387
309.217675,42.47347521,995.4107
309.266239,42.40798247,997.7853
309.3162654,42.34184248,1000.1623
309.3676408,42.27511382,1002.5421
309.420063,42.20783611,1004.9244
309.4735018,42.14014806,1007.3098
309.5277646,42.07202935,1009.698
309.5828224,42.00361899,1012.0892
309.6384838,41.93489712,1014.4836
309.6946145,41.86606383,1016.881
309.7511067,41.79717929,1019.2817
309.8075836,41.72820606,1021.6856
309.8642899,41.65938206,1024.0927
309.9207691,41.59059117,1026.5032
309.9770794,41.5220532,1028.9169
310.0329055,41.45395166,1031.3338
310.0880632,41.38626927,1033.754
310.1426375,41.31908609,1036.1773
310.1962349,41.25250758,1038.6038
310.2486498,41.18665769,1041.0333
310.2999695,41.12161699,1043.4658
310.3499083,41.05743075,1045.9012
310.3981589,40.99428499,1048.3392
310.4449142,40.93219923,1050.7799
310.4896826,40.87134242,1053.2231
310.5324492,40.81185718,1055.6686
310.5730369,40.75372851,1058.1163
310.6113502,40.69702025,1060.566
310.6471672,40.64199829,1063.0175
310.6802309,40.58856912,1065.4706
310.7106901,40.53703283,1067.9252
310.7381033,40.48727884,1070.3811
310.7625382,40.43952829,1072.838
310.7837157,40.39382786,1075.2958
310.8016221,40.35031967,1077.7543
310.8160005,40.30890971,1080.2133
310.8269175,40.26981821,1082.6726
310.8341741,40.23316966,1085.1319
310.8375122,40.19886924,1087.5913
310.8370999,40.16707441,1090.0506
310.8326556,40.13783001,1092.5095
310.8240812,40.11119725,1094.9681
310.8114612,40.08725372,1097.4262
310.7946368,40.06584077,1099.8837
310.7735658,40.04723719,1102.3404
310.7481683,40.03136192,1104.7966
310.7185247,40.0182907,1107.2521
310.6843699,40.00792442,1109.7069
310.6460683,40.00029322,1112.161
310.6032276,39.9954989,1114.6146
310.5561521,39.99335172,1117.0679
310.5047335,39.99390795,1119.5207
310.4489656,39.99716175,1121.9734
310.3891273,40.00306293,1124.4261
310.3249472,40.01150855,1126.8789
310.256886,40.0224656,1129.3322
310.1848543,40.03584816,1131.7861
310.1089454,40.05158769,1134.2408
310.029459,40.06949339,1136.6967
309.9463848,40.08955793,1139.1541
309.8599984,40.11173111,1141.6131
309.7703371,40.13572519,1144.074
309.6778608,40.16150925,1146.5373
309.5826083,40.18879633,1149.003
309.4849367,40.21761765,1151.4717
309.3849657,40.2477666,1153.9432
309.2830249,40.27891609,1156.4181
309.1795789,40.3110397,1158.8965
309.0747515,40.34393327,1161.3784
308.9689565,40.37735279,1163.8641
308.8626101,40.4110557,1166.3537
308.7559203,40.44492081,1168.8475
308.6493071,40.47870805,1171.345
308.5431928,40.51217891,1173.8465
308.4379749,40.5452363,1176.3521
308.3340286,40.57742446,1178.8613
308.2317558,40.60864905,1181.3742
308.1316934,40.63861789,1183.8906
308.0341683,40.66715906,1186.4102
307.9396153,40.69404237,1188.9326
307.8483642,40.71909792,1191.4576
307.7610655,40.74197952,1193.985
307.6780515,40.76251936,1196.5142
307.5996263,40.78068978,1199.0448
307.5262875,40.79598558,1201.5765
307.458262,40.80829895,1204.1089
307.3961448,40.81756645,1206.6415
307.3401906,40.82354066,1209.174
307.2907306,40.8260547,1211.706
307.2479873,40.82499972,1214.2371
307.2121044,40.82018497,1216.7671
307.1836694,40.81154499,1219.2957
307.1626071,40.79900402,1221.8228
307.149054,40.78236796,1224.3482
307.143084,40.76172044,1226.8717
307.1449824,40.73702673,1229.3936
307.1545856,40.70812411,1231.9139
307.171852,40.67515012,1234.4326
307.1967668,40.63810123,1236.9503
307.2290221,40.59700842,1239.4669
307.2686458,40.55208611,1241.9831
307.3152198,40.50342151,1244.4994
307.3683246,40.45110116,1247.0161
307.427801,40.39531443,1249.5339
307.4931704,40.33642623,1252.0533
307.5637245,40.27455907,1254.5748
307.6391225,40.20988019,1257.0991
307.7187563,40.14295449,1259.6268
307.8018958,40.07404688,1262.1582
307.8878146,40.00342398,1264.694
307.9759448,39.93151548,1267.2343
308.0653308,39.85884997,1269.7795
308.155233,39.78584016,1272.33
308.2449173,39.71290101,1274.8854
308.3333418,39.64062833,1277.4461
308.419707,39.56936195,1280.0116
308.503165,39.4997238,1282.5815
308.5827964,39.43225787,1285.1556
308.6576873,39.36751035,1287.7332
308.7270581,39.30582938,1290.3137
308.7900538,39.24798422,1292.8964
308.84572,39.19430499,1295.4804
308.8934391,39.14530224,1298.065
308.932516,39.10140607,1300.6492
308.9621774,39.06296574,1303.2325
308.9818027,39.03048896,1305.8139
308.9911021,39.00416099,1308.3931
308.9894725,38.98434485,1310.9694
308.976717,38.97116016,1313.5427
308.9524523,38.96470345,1316.1127
308.9167518,38.9650474,1318.6796
308.8695021,38.97224143,1321.2438
308.8108145,38.98607151,1323.8055
308.741052,39.00642073,1326.3656
308.6608046,39.0329103,1328.9249
308.5704526,39.06527965,1331.4843
308.4707867,39.10302812,1334.0451
308.3626245,39.14551562,1336.6082
308.2470426,39.19220451,1339.1748
308.1252797,39.24222093,1341.746
307.9986032,39.2950553,1344.3225
307.8685022,39.34958469,1346.9051
307.7364219,39.4049719,1349.4944
307.6041797,39.46043008,1352.0904
307.4735099,39.51473939,1354.6932
307.3461797,39.56704805,1357.302
307.2241307,39.61617393,1359.9164
307.1091237,39.66141963,1362.5351
307.0030457,39.70153532,1365.157
306.9076267,39.73561345,1367.7805
306.8245702,39.76288894,1370.4042
306.7555036,39.78251651,1373.0266
306.7016275,39.79388224,1375.6462
306.6640588,39.79628731,1378.2619
306.6438435,39.78930666,1380.8729
306.6414082,39.77271711,1383.4789
306.6569833,39.74626409,1386.0798
306.6905108,39.71007969,1388.676
306.7415555,39.66424124,1391.2688
306.8092619,39.60941181,1393.8595
306.8922536,39.54604041,1396.4498
306.9889849,39.47491102,1399.0418
307.0974621,39.39718072,1401.6375
307.2153101,39.31410452,1404.2388
307.3397796,39.22703918,1406.8474
307.4680848,39.13763093,1409.4643
307.5970768,39.04763333,1412.0901
307.7234558,38.95879183,1414.7247
307.8437917,38.87320462,1417.3674
307.9548146,38.79278425,1420.0163
308.0530987,38.71943264,1422.6695
308.1357242,38.65490276,1425.3243
308.2000341,38.60105173,1427.9782
308.2432728,38.55929419,1430.6285
308.2634431,38.53084244,1433.2731
308.2594265,38.51650206,1435.9105
308.2300013,38.51698356,1438.5402
308.1752785,38.53206843,1441.1627
308.0957993,38.56150509,1443.7796
307.9929291,38.60441402,1446.3933
307.8688678,38.65929342,1449.0071
307.7266849,38.72438723,1451.6246
307.5702397,38.79725375,1454.249
307.4040877,38.87533428,1456.8832
307.2335051,38.95546234,1459.5287
307.0641798,39.03454678,1462.186
306.902198,39.10921497,1464.854
306.7535211,39.17610373,1467.5298
306.62423,39.23195806,1470.2098
306.5199824,39.27391273,1472.8895
306.4453122,39.29960539,1475.5643
306.4043112,39.30689596,1478.2308
306.3990867,39.29444261,1480.8868
306.4307964,39.2619741,1483.5319
306.498686,39.20958662,1486.1682
306.6000957,39.13860877,1488.7998
306.7305175,39.05147522,1491.4318
306.8841108,38.9512342,1494.0702
307.0529059,38.84203461,1496.7199
307.2282211,38.72875141,1499.3844
